dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
08 December 2022,4,1,12,21,0,6,0,2,0.36,0.3788,1,0,casual,34
08 December 2022,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,casual,23
08 December 2022,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0,casual,18
09 December 2022,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,casual,15
09 December 2022,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,17
09 December 2022,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,8
09 December 2022,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,14
09 December 2022,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,casual,1
09 December 2022,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,casual,0
09 December 2022,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,casual,0
09 December 2022,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,casual,1
09 December 2022,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,casual,1
09 December 2022,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,casual,9
09 December 2022,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,casual,39
09 December 2022,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,casual,40
09 December 2022,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,casual,60
09 December 2022,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,casual,65
09 December 2022,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,casual,42
09 December 2022,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,casual,25
09 December 2022,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,casual,33
09 December 2022,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,casual,20
09 December 2022,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,casual,17
09 December 2022,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,casual,12
09 December 2022,4,1,12,20,0,0,0,3,0.36,0.3636,1,0.0896,casual,6
09 December 2022,4,1,12,21,0,0,0,2,0.36,0.3636,1,0.1045,casual,10
09 December 2022,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,casual,3
09 December 2022,4,1,12,23,0,0,0,3,0.36,0.3636,1,0.0896,casual,3
10 December 2022,4,1,12,0,0,1,1,3,0.36,0.3636,1,0.0896,casual,0
10 December 2022,4,1,12,1,0,1,1,2,0.36,0.3788,1,0,casual,0
10 December 2022,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,2
10 December 2022,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,0
10 December 2022,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,3
10 December 2022,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,casual,0
10 December 2022,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,casual,2
10 December 2022,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,casual,3
10 December 2022,4,1,12,8,0,1,1,2,0.42,0.4242,1,0.2537,casual,9
10 December 2022,4,1,12,9,0,1,1,2,0.42,0.4242,1,0.2239,casual,11
10 December 2022,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,casual,12
10 December 2022,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,casual,8
10 December 2022,4,1,12,12,0,1,1,3,0.44,0.4394,1,0.2239,casual,23
10 December 2022,4,1,12,13,0,1,1,3,0.44,0.4394,1,0.2239,casual,30
10 December 2022,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,casual,31
10 December 2022,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,casual,29
10 December 2022,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,casual,37
10 December 2022,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,casual,38
10 December 2022,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,casual,20
10 December 2022,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,casual,18
10 December 2022,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,casual,13
10 December 2022,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,casual,21
10 December 2022,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,casual,11
10 December 2022,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,casual,8
11 December 2022,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,casual,2
11 December 2022,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,casual,1
11 December 2022,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,casual,0
11 December 2022,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,casual,0
11 December 2022,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,casual,0
11 December 2022,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,casual,1
11 December 2022,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,casual,0
11 December 2022,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,casual,8
11 December 2022,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,casual,16
11 December 2022,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,casual,12
11 December 2022,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,casual,12
11 December 2022,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,casual,28
11 December 2022,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,casual,13
11 December 2022,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,28
11 December 2022,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,19
11 December 2022,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,20
11 December 2022,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,casual,24
11 December 2022,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,casual,21
11 December 2022,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,casual,23
11 December 2022,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,casual,21
11 December 2022,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,casual,9
11 December 2022,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,casual,14
11 December 2022,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,casual,6
11 December 2022,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,casual,4
12 December 2022,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,casual,1
12 December 2022,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,casual,3
12 December 2022,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,casual,5
12 December 2022,4,1,12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,casual,3
12 December 2022,4,1,12,4,0,3,1,1,0.26,0.303,0.6,0,casual,0
12 December 2022,4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,casual,0
12 December 2022,4,1,12,6,0,3,1,2,0.26,0.2424,0.6,0.2537,casual,2
12 December 2022,4,1,12,7,0,3,1,2,0.26,0.2576,0.6,0.194,casual,3
12 December 2022,4,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,casual,18
12 December 2022,4,1,12,9,0,3,1,2,0.28,0.2879,0.61,0.1343,casual,13
12 December 2022,4,1,12,10,0,3,1,2,0.3,0.303,0.56,0.1642,casual,20
12 December 2022,4,1,12,11,0,3,1,2,0.32,0.303,0.49,0.2239,casual,24
12 December 2022,4,1,12,12,0,3,1,2,0.34,0.3636,0.42,0,casual,14
12 December 2022,4,1,12,13,0,3,1,2,0.34,0.3636,0.42,0,casual,18
12 December 2022,4,1,12,14,0,3,1,2,0.34,0.3636,0.46,0,casual,34
12 December 2022,4,1,12,15,0,3,1,2,0.34,0.3485,0.46,0.1045,casual,21
12 December 2022,4,1,12,16,0,3,1,2,0.34,0.3333,0.46,0.1343,casual,19
12 December 2022,4,1,12,17,0,3,1,2,0.32,0.303,0.53,0.2239,casual,21
12 December 2022,4,1,12,18,0,3,1,2,0.32,0.303,0.49,0.2239,casual,25
12 December 2022,4,1,12,19,0,3,1,2,0.3,0.2879,0.56,0.2239,casual,18
12 December 2022,4,1,12,20,0,3,1,1,0.3,0.2879,0.52,0.2836,casual,25
12 December 2022,4,1,12,21,0,3,1,2,0.3,0.2879,0.52,0.2537,casual,16
12 December 2022,4,1,12,22,0,3,1,2,0.3,0.2879,0.52,0.2239,casual,4
12 December 2022,4,1,12,23,0,3,1,2,0.28,0.2727,0.56,0.2239,casual,3
13 December 2022,4,1,12,0,0,4,1,2,0.28,0.2727,0.52,0.2239,casual,1
13 December 2022,4,1,12,1,0,4,1,2,0.28,0.2576,0.52,0.2836,casual,4
13 December 2022,4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,casual,3
13 December 2022,4,1,12,3,0,4,1,2,0.26,0.2424,0.56,0.2836,casual,0
13 December 2022,4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,casual,0
13 December 2022,4,1,12,5,0,4,1,2,0.26,0.2576,0.56,0.1642,casual,2
13 December 2022,4,1,12,6,0,4,1,1,0.26,0.2424,0.56,0.2537,casual,2
13 December 2022,4,1,12,7,0,4,1,1,0.24,0.2273,0.6,0.2239,casual,5
13 December 2022,4,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,casual,24
13 December 2022,4,1,12,9,0,4,1,1,0.28,0.2727,0.52,0.2537,casual,25
13 December 2022,4,1,12,10,0,4,1,1,0.32,0.303,0.45,0.2836,casual,28
13 December 2022,4,1,12,11,0,4,1,1,0.34,0.3182,0.42,0.2537,casual,25
13 December 2022,4,1,12,12,0,4,1,1,0.36,0.3333,0.4,0.2537,casual,30
13 December 2022,4,1,12,13,0,4,1,1,0.36,0.3485,0.34,0.194,casual,41
13 December 2022,4,1,12,14,0,4,1,1,0.36,0.3485,0.34,0.1642,casual,31
13 December 2022,4,1,12,15,0,4,1,1,0.36,0.3485,0.34,0.1343,casual,40
13 December 2022,4,1,12,16,0,4,1,1,0.34,0.3485,0.39,0.1045,casual,50
13 December 2022,4,1,12,17,0,4,1,1,0.32,0.3333,0.42,0.1045,casual,43
13 December 2022,4,1,12,18,0,4,1,1,0.32,0.3333,0.42,0.1045,casual,20
13 December 2022,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,casual,20
13 December 2022,4,1,12,20,0,4,1,1,0.3,0.3333,0.45,0,casual,6
13 December 2022,4,1,12,21,0,4,1,1,0.28,0.3182,0.48,0,casual,13
13 December 2022,4,1,12,22,0,4,1,1,0.26,0.2879,0.6,0.0896,casual,7
13 December 2022,4,1,12,23,0,4,1,1,0.26,0.303,0.6,0,casual,5
14 December 2022,4,1,12,0,0,5,1,1,0.22,0.2576,0.64,0.0896,casual,4
14 December 2022,4,1,12,1,0,5,1,1,0.22,0.2576,0.69,0.0896,casual,0
14 December 2022,4,1,12,2,0,5,1,1,0.22,0.2727,0.69,0,casual,3
14 December 2022,4,1,12,3,0,5,1,1,0.2,0.2273,0.69,0.1045,casual,0
14 December 2022,4,1,12,4,0,5,1,1,0.2,0.2273,0.75,0.0896,casual,1
14 December 2022,4,1,12,5,0,5,1,1,0.2,0.2273,0.69,0.1045,casual,0
14 December 2022,4,1,12,6,0,5,1,1,0.16,0.1818,0.8,0.1045,casual,1
14 December 2022,4,1,12,7,0,5,1,1,0.2,0.2121,0.72,0.1045,casual,3
14 December 2022,4,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,casual,13
14 December 2022,4,1,12,9,0,5,1,1,0.24,0.2424,0.75,0.1343,casual,13
14 December 2022,4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,casual,28
14 December 2022,4,1,12,11,0,5,1,1,0.32,0.303,0.65,0.194,casual,31
14 December 2022,4,1,12,12,0,5,1,1,0.36,0.3485,0.5,0.194,casual,29
14 December 2022,4,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,casual,39
14 December 2022,4,1,12,14,0,5,1,1,0.4,0.4091,0.43,0.194,casual,48
14 December 2022,4,1,12,15,0,5,1,1,0.4,0.4091,0.47,0.1642,casual,57
14 December 2022,4,1,12,16,0,5,1,1,0.38,0.3939,0.54,0.194,casual,45
14 December 2022,4,1,12,17,0,5,1,1,0.34,0.3333,0.57,0.1642,casual,40
14 December 2022,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,casual,23
14 December 2022,4,1,12,19,0,5,1,1,0.34,0.3485,0.53,0.0896,casual,17
14 December 2022,4,1,12,20,0,5,1,1,0.32,0.3333,0.61,0.1343,casual,12
14 December 2022,4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,casual,7
14 December 2022,4,1,12,22,0,5,1,1,0.28,0.2879,0.75,0.1045,casual,4
14 December 2022,4,1,12,23,0,5,1,1,0.28,0.303,0.75,0.0896,casual,11
15 December 2022,4,1,12,0,0,6,0,1,0.3,0.3333,0.7,0,casual,4
15 December 2022,4,1,12,1,0,6,0,2,0.26,0.2879,0.81,0.0896,casual,9
15 December 2022,4,1,12,2,0,6,0,1,0.26,0.303,0.81,0,casual,6
15 December 2022,4,1,12,3,0,6,0,2,0.24,0.2879,0.81,0,casual,5
15 December 2022,4,1,12,4,0,6,0,2,0.24,0.2576,0.87,0.1045,casual,1
15 December 2022,4,1,12,5,0,6,0,2,0.26,0.303,0.75,0,casual,0
15 December 2022,4,1,12,6,0,6,0,2,0.24,0.2879,0.75,0,casual,0
15 December 2022,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,casual,1
15 December 2022,4,1,12,8,0,6,0,2,0.26,0.2879,0.75,0.0896,casual,8
15 December 2022,4,1,12,9,0,6,0,1,0.26,0.2727,0.75,0.1045,casual,17
15 December 2022,4,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,casual,23
15 December 2022,4,1,12,11,0,6,0,1,0.34,0.3485,0.61,0.0896,casual,66
15 December 2022,4,1,12,12,0,6,0,1,0.38,0.3939,0.5,0.0896,casual,89
15 December 2022,4,1,12,13,0,6,0,1,0.38,0.3939,0.54,0.2537,casual,88
15 December 2022,4,1,12,14,0,6,0,1,0.4,0.4091,0.5,0.1642,casual,92
15 December 2022,4,1,12,15,0,6,0,1,0.42,0.4242,0.47,0,casual,95
15 December 2022,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,casual,85
15 December 2022,4,1,12,17,0,6,0,1,0.4,0.4091,0.5,0.2239,casual,35
15 December 2022,4,1,12,18,0,6,0,1,0.38,0.3939,0.58,0.1642,casual,40
15 December 2022,4,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,casual,32
15 December 2022,4,1,12,20,0,6,0,2,0.36,0.3485,0.57,0.194,casual,23
15 December 2022,4,1,12,21,0,6,0,1,0.36,0.3485,0.62,0.1343,casual,15
15 December 2022,4,1,12,22,0,6,0,1,0.36,0.3485,0.62,0.194,casual,22
15 December 2022,4,1,12,23,0,6,0,2,0.36,0.3485,0.62,0.1343,casual,11
16 December 2022,4,1,12,0,0,0,0,2,0.36,0.3788,0.62,0,casual,8
16 December 2022,4,1,12,1,0,0,0,3,0.34,0.3485,0.76,0.1045,casual,14
16 December 2022,4,1,12,2,0,0,0,2,0.34,0.3485,0.87,0.0896,casual,8
16 December 2022,4,1,12,3,0,0,0,2,0.34,0.3333,0.87,0.194,casual,1
16 December 2022,4,1,12,4,0,0,0,2,0.34,0.3636,0.87,0,casual,1
16 December 2022,4,1,12,5,0,0,0,2,0.34,0.3636,0.87,0,casual,0
16 December 2022,4,1,12,6,0,0,0,2,0.34,0.3636,0.87,0,casual,0
16 December 2022,4,1,12,7,0,0,0,2,0.34,0.3485,0.87,0.0896,casual,5
16 December 2022,4,1,12,8,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,12
16 December 2022,4,1,12,9,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,19
16 December 2022,4,1,12,10,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,42
16 December 2022,4,1,12,11,0,0,0,2,0.36,0.3485,0.87,0.1343,casual,47
16 December 2022,4,1,12,12,0,0,0,2,0.38,0.3939,0.82,0.194,casual,67
16 December 2022,4,1,12,13,0,0,0,2,0.38,0.3939,0.76,0.194,casual,67
16 December 2022,4,1,12,14,0,0,0,2,0.38,0.3939,0.76,0.1343,casual,50
16 December 2022,4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,casual,46
16 December 2022,4,1,12,16,0,0,0,2,0.38,0.3939,0.82,0.1045,casual,66
16 December 2022,4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,casual,29
16 December 2022,4,1,12,18,0,0,0,3,0.38,0.3939,0.82,0.1045,casual,8
16 December 2022,4,1,12,19,0,0,0,1,0.36,0.3485,0.93,0.1343,casual,10
16 December 2022,4,1,12,20,0,0,0,2,0.38,0.3939,0.82,0,casual,14
16 December 2022,4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0,casual,14
16 December 2022,4,1,12,22,0,0,0,2,0.4,0.4091,0.82,0.194,casual,6
16 December 2022,4,1,12,23,0,0,0,2,0.36,0.3485,0.93,0.1343,casual,4
17 December 2022,4,1,12,0,0,1,1,2,0.38,0.3939,0.87,0,casual,2
17 December 2022,4,1,12,1,0,1,1,2,0.38,0.3939,0.87,0.1045,casual,1
17 December 2022,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0,casual,1
17 December 2022,4,1,12,3,0,1,1,2,0.36,0.3788,0.93,0,casual,0
17 December 2022,4,1,12,4,0,1,1,3,0.36,0.3788,1,0,casual,2
17 December 2022,4,1,12,5,0,1,1,2,0.38,0.3939,0.87,0,casual,0
17 December 2022,4,1,12,6,0,1,1,2,0.36,0.3485,0.93,0.1343,casual,1
17 December 2022,4,1,12,7,0,1,1,2,0.36,0.3485,0.93,0.1343,casual,5
17 December 2022,4,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,casual,10
17 December 2022,4,1,12,9,0,1,1,2,0.4,0.4091,0.87,0,casual,11
17 December 2022,4,1,12,10,0,1,1,2,0.38,0.3939,0.87,0.0896,casual,15
17 December 2022,4,1,12,11,0,1,1,2,0.4,0.4091,0.87,0.0896,casual,22
17 December 2022,4,1,12,12,0,1,1,2,0.4,0.4091,0.87,0,casual,21
17 December 2022,4,1,12,13,0,1,1,2,0.4,0.4091,0.87,0.1343,casual,16
17 December 2022,4,1,12,14,0,1,1,2,0.4,0.4091,0.87,0.0896,casual,12
17 December 2022,4,1,12,15,0,1,1,2,0.42,0.4242,0.88,0,casual,15
17 December 2022,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,casual,15
17 December 2022,4,1,12,17,0,1,1,2,0.4,0.4091,0.94,0.2537,casual,17
17 December 2022,4,1,12,18,0,1,1,2,0.4,0.4091,0.94,0.0896,casual,14
17 December 2022,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,casual,7
17 December 2022,4,1,12,20,0,1,1,2,0.42,0.4242,0.94,0.2537,casual,8
17 December 2022,4,1,12,21,0,1,1,2,0.42,0.4242,0.94,0.1343,casual,6
17 December 2022,4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,casual,5
17 December 2022,4,1,12,23,0,1,1,3,0.42,0.4242,0.94,0.2239,casual,6
18 December 2022,4,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,casual,0
18 December 2022,4,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,casual,0
18 December 2022,4,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,casual,2
18 December 2022,4,1,12,3,0,2,1,1,0.42,0.4242,0.88,0.194,casual,0
18 December 2022,4,1,12,4,0,2,1,1,0.42,0.4242,0.82,0.1642,casual,3
18 December 2022,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,casual,0
18 December 2022,4,1,12,6,0,2,1,1,0.36,0.3485,0.93,0.1642,casual,1
18 December 2022,4,1,12,7,0,2,1,1,0.36,0.3485,0.93,0.1343,casual,4
18 December 2022,4,1,12,8,0,2,1,1,0.38,0.3939,0.94,0,casual,10
18 December 2022,4,1,12,9,0,2,1,1,0.4,0.4091,0.87,0.0896,casual,19
18 December 2022,4,1,12,10,0,2,1,1,0.44,0.4394,0.77,0.0896,casual,22
18 December 2022,4,1,12,11,0,2,1,1,0.48,0.4697,0.63,0.2239,casual,58
18 December 2022,4,1,12,12,0,2,1,3,0.48,0.4697,0.48,0.2537,casual,49
18 December 2022,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,casual,51
18 December 2022,4,1,12,14,0,2,1,1,0.46,0.4545,0.47,0.4478,casual,56
18 December 2022,4,1,12,15,0,2,1,1,0.46,0.4545,0.44,0.4925,casual,28
18 December 2022,4,1,12,16,0,2,1,1,0.44,0.4394,0.41,0.4627,casual,40
18 December 2022,4,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,casual,39
18 December 2022,4,1,12,18,0,2,1,1,0.38,0.3939,0.46,0.3284,casual,13
18 December 2022,4,1,12,19,0,2,1,1,0.38,0.3939,0.46,0.3881,casual,19
18 December 2022,4,1,12,20,0,2,1,1,0.36,0.3333,0.5,0.2537,casual,4
18 December 2022,4,1,12,21,0,2,1,1,0.36,0.3485,0.5,0.2239,casual,9
18 December 2022,4,1,12,22,0,2,1,1,0.34,0.3333,0.49,0,casual,5
18 December 2022,4,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,casual,1
19 December 2022,4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0,casual,6
19 December 2022,4,1,12,1,0,3,1,1,0.3,0.3182,0.65,0.0896,casual,1
19 December 2022,4,1,12,2,0,3,1,1,0.28,0.303,0.65,0.0896,casual,1
19 December 2022,4,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,casual,0
19 December 2022,4,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,casual,1
19 December 2022,4,1,12,5,0,3,1,1,0.26,0.2879,0.75,0.0896,casual,2
19 December 2022,4,1,12,6,0,3,1,1,0.24,0.2576,0.75,0.0896,casual,3
19 December 2022,4,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,casual,3
19 December 2022,4,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,casual,13
19 December 2022,4,1,12,9,0,3,1,1,0.28,0.2879,0.75,0.1045,casual,8
19 December 2022,4,1,12,10,0,3,1,1,0.32,0.3333,0.7,0.1045,casual,17
19 December 2022,4,1,12,11,0,3,1,1,0.4,0.4091,0.54,0.2239,casual,31
19 December 2022,4,1,12,12,0,3,1,1,0.4,0.4091,0.54,0.2836,casual,33
19 December 2022,4,1,12,13,0,3,1,1,0.42,0.4242,0.5,0.194,casual,30
19 December 2022,4,1,12,14,0,3,1,1,0.42,0.4242,0.5,0.194,casual,33
19 December 2022,4,1,12,15,0,3,1,1,0.42,0.4242,0.5,0.2836,casual,28
19 December 2022,4,1,12,16,0,3,1,1,0.42,0.4242,0.5,0.3582,casual,37
19 December 2022,4,1,12,17,0,3,1,1,0.4,0.4091,0.5,0.3881,casual,26
19 December 2022,4,1,12,18,0,3,1,1,0.38,0.3939,0.5,0.3582,casual,23
19 December 2022,4,1,12,19,0,3,1,1,0.38,0.3939,0.5,0.3881,casual,7
19 December 2022,4,1,12,20,0,3,1,1,0.36,0.3485,0.57,0.2239,casual,10
19 December 2022,4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,casual,4
19 December 2022,4,1,12,22,0,3,1,1,0.34,0.3485,0.61,0.0896,casual,12
19 December 2022,4,1,12,23,0,3,1,1,0.32,0.3333,0.66,0.1343,casual,4
20 December 2022,4,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,casual,2
20 December 2022,4,1,12,1,0,4,1,1,0.32,0.3485,0.66,0,casual,1
20 December 2022,4,1,12,2,0,4,1,1,0.32,0.3485,0.66,0,casual,2
20 December 2022,4,1,12,3,0,4,1,2,0.3,0.3182,0.7,0.0896,casual,1
20 December 2022,4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,casual,0
20 December 2022,4,1,12,5,0,4,1,2,0.3,0.3182,0.7,0.1045,casual,0
20 December 2022,4,1,12,6,0,4,1,2,0.3,0.3333,0.65,0,casual,4
20 December 2022,4,1,12,7,0,4,1,2,0.3,0.3333,0.7,0,casual,4
20 December 2022,4,1,12,8,0,4,1,2,0.3,0.3333,0.7,0,casual,14
20 December 2022,4,1,12,9,0,4,1,2,0.3,0.3333,0.7,0,casual,14
20 December 2022,4,1,12,10,0,4,1,2,0.32,0.3333,0.66,0,casual,23
20 December 2022,4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,casual,22
20 December 2022,4,1,12,12,0,4,1,2,0.36,0.3485,0.53,0.1642,casual,31
20 December 2022,4,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.194,casual,46
20 December 2022,4,1,12,14,0,4,1,2,0.36,0.3485,0.53,0.194,casual,43
20 December 2022,4,1,12,15,0,4,1,2,0.34,0.3333,0.57,0.194,casual,33
20 December 2022,4,1,12,16,0,4,1,2,0.34,0.303,0.53,0.3284,casual,21
20 December 2022,4,1,12,17,0,4,1,2,0.34,0.3333,0.66,0.194,casual,25
20 December 2022,4,1,12,18,0,4,1,2,0.34,0.3333,0.71,0.194,casual,22
20 December 2022,4,1,12,19,0,4,1,3,0.34,0.3182,0.71,0.2537,casual,3
20 December 2022,4,1,12,20,0,4,1,3,0.34,0.3333,0.76,0.1642,casual,1
20 December 2022,4,1,12,21,0,4,1,3,0.34,0.3333,0.76,0.1642,casual,1
20 December 2022,4,1,12,22,0,4,1,3,0.34,0.3333,0.87,0.194,casual,1
20 December 2022,4,1,12,23,0,4,1,3,0.4,0.4091,0.82,0.2985,casual,0
21 December 2022,1,1,12,0,0,5,1,3,0.42,0.4242,0.88,0.2985,casual,0
21 December 2022,1,1,12,1,0,5,1,3,0.44,0.4394,0.88,0.3881,casual,2
21 December 2022,1,1,12,2,0,5,1,3,0.46,0.4545,0.94,0.3881,casual,0
21 December 2022,1,1,12,3,0,5,1,3,0.46,0.4545,0.94,0.3881,casual,0
21 December 2022,1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,casual,1
21 December 2022,1,1,12,5,0,5,1,2,0.34,0.303,0.76,0.4179,casual,0
21 December 2022,1,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.5821,casual,4
21 December 2022,1,1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,casual,3
21 December 2022,1,1,12,8,0,5,1,2,0.32,0.303,0.57,0.2836,casual,8
21 December 2022,1,1,12,9,0,5,1,2,0.32,0.2727,0.45,0.5522,casual,2
21 December 2022,1,1,12,10,0,5,1,1,0.32,0.2879,0.42,0.4627,casual,8
21 December 2022,1,1,12,11,0,5,1,2,0.32,0.2879,0.42,0.4179,casual,12
21 December 2022,1,1,12,12,0,5,1,2,0.32,0.2879,0.39,0.3582,casual,25
21 December 2022,1,1,12,13,0,5,1,2,0.32,0.2879,0.39,0.4179,casual,26
21 December 2022,1,1,12,14,0,5,1,2,0.32,0.2879,0.39,0.4478,casual,20
21 December 2022,1,1,12,15,0,5,1,2,0.3,0.2727,0.42,0.3881,casual,29
